id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
52301844,Brooklyn,Crown Heights,40.67738,-73.93786,Private room,4.6443908991413725,3,4,0.71,2,349
52303578,Manhattan,Harlem,40.81587,-73.93616,Entire home/apt,4.941642422609304,1,34,4.02,2,309
52303594,Brooklyn,Flatbush,40.65058,-73.95767,Entire home/apt,4.605170185988092,1,0,0.0,1,0
52178233,Brooklyn,Greenpoint,40.73365,-73.96002,Private room,4.804021044733257,2,27,3.2,3,150
52217201,Brooklyn,Clinton Hill,40.68196,-73.9604,Entire home/apt,5.62040086571715,2,30,3.54,1,344
52181849,Manhattan,Lower East Side,40.7183,-73.99359,Private room,5.988961416889864,1,0,0.0,14,113
52217859,Manhattan,Upper West Side,40.77955,-73.97656,Private room,5.988961416889864,3,1,0.14,1,147
52303735,Queens,Long Island City,40.75383,-73.93429,Private room,4.382026634673881,30,1,0.17,1,180
52218820,Brooklyn,Flatlands,40.6167,-73.92456,Shared room,4.174387269895637,1,23,2.63,3,336
52304111,Brooklyn,Fort Greene,40.68866,-73.97768,Entire home/apt,4.875197323201151,1,7,0.81,1,176
52304392,Bronx,Westchester Square,40.84435,-73.8455,Entire home/apt,4.927253685157205,2,16,1.9,1,131
52305166,Brooklyn,Bushwick,40.69284,-73.92448,Private room,4.174387269895637,7,13,1.57,4,145
52306001,Manhattan,Midtown,40.75658,-73.97701,Entire home/apt,4.727387818712341,1,0,0.0,4,7
52307085,Queens,Rockaway Beach,40.58959,-73.81339,Entire home/apt,4.9344739331306915,2,9,1.13,4,90
52307689,Manhattan,Harlem,40.82126,-73.93926,Entire home/apt,5.0106352940962555,30,0,0.0,1,0
52308192,Manhattan,Hell's Kitchen,40.75693,-73.99453,Entire home/apt,6.214608098422191,3,0,0.0,1,0
52315440,Brooklyn,Bedford-Stuyvesant,40.69556,-73.94076,Entire home/apt,5.442417710521793,3,8,3.2,4,98
52316185,Manhattan,Chelsea,40.74127,-73.99956,Entire home/apt,5.1647859739235145,30,0,0.0,53,154
52181872,Brooklyn,Bedford-Stuyvesant,40.68822,-73.94356,Entire home/apt,4.8283137373023015,18,0,0.0,1,0
52183021,Brooklyn,Red Hook,40.67981,-74.01032,Entire home/apt,5.017279836814924,1,59,7.6,1,69
52184359,Manhattan,Upper West Side,40.79596,-73.97,Private room,4.0943445622221,30,0,0.0,12,109
52184522,Manhattan,Theater District,40.762314,-73.98584,Entire home/apt,6.22455842927536,31,0,0.0,391,54
52184876,Brooklyn,Williamsburg,40.70435,-73.93614,Entire home/apt,5.135798437050262,5,22,2.77,1,295
52219116,Queens,Kew Gardens,40.7084,-73.82665,Private room,4.31748811353631,2,12,1.43,1,342
52219943,Manhattan,Harlem,40.8223,-73.95604,Private room,4.8283137373023015,2,6,0.83,2,327
52317592,Manhattan,Upper East Side,40.76497,-73.96534,Entire home/apt,5.0106352940962555,30,2,0.33,72,312
52318130,Queens,Bayswater,40.60914,-73.76831,Entire home/apt,5.41610040220442,2,6,0.77,3,356
52220040,Brooklyn,Greenpoint,40.72456,-73.94295,Entire home/apt,5.783825182329737,3,1,1.0,1,2
52221260,Manhattan,Upper East Side,40.76224,-73.95848,Entire home/apt,5.855071922202427,3,14,2.4,1,276
52318166,Queens,Woodhaven,40.688,-73.86599,Private room,4.859812404361672,7,4,0.53,5,365
52318271,Brooklyn,Fort Greene,40.6892,-73.98101,Entire home/apt,5.298317366548036,3,9,1.06,4,0
52318382,Manhattan,Hell's Kitchen,40.76381,-73.9946,Private room,3.912023005428146,30,1,0.13,6,306
52186222,Brooklyn,Crown Heights,40.67187,-73.96087,Entire home/apt,5.521460917862246,3,0,0.0,1,0
52221335,Manhattan,Harlem,40.82274,-73.94626,Private room,4.48863636973214,1,16,1.87,2,78
52186244,Brooklyn,Bedford-Stuyvesant,40.69447,-73.93206,Private room,3.912023005428146,7,6,0.68,1,40
52318643,Queens,Flushing,40.74347,-73.82376,Entire home/apt,4.605170185988092,3,17,2.11,2,0
52221919,Manhattan,Harlem,40.82202,-73.95601,Private room,4.8283137373023015,2,4,0.49,2,331
52320080,Queens,Jackson Heights,40.75314,-73.89474,Private room,5.003946305945459,7,2,0.34,3,350
52188203,Manhattan,West Village,40.73304,-74.00692,Entire home/apt,5.247024072160486,3,2,0.28,1,10
52222836,Manhattan,Upper West Side,40.78219,-73.98275,Entire home/apt,5.521460917862246,20,2,0.26,1,35
52320787,Queens,Rosedale,40.65256,-73.74703,Entire home/apt,4.465908118654584,2,18,2.15,3,56
52320898,Brooklyn,Bedford-Stuyvesant,40.69158,-73.94501,Entire home/apt,5.135798437050262,2,32,5.27,1,12
52320950,Manhattan,Theater District,40.76281,-73.98434,Entire home/apt,5.703782474656201,30,0,0.0,1,0
52223600,Brooklyn,Bedford-Stuyvesant,40.6853,-73.93016,Private room,3.58351893845611,1,7,0.93,3,212
52223877,Brooklyn,Park Slope,40.67859,-73.97362,Entire home/apt,5.857933154483459,4,13,1.6,2,219
52321049,Queens,Long Island City,40.750183,-73.945595,Entire home/apt,6.413458957167357,1,12,1.61,1,215
52324031,Manhattan,Upper West Side,40.79576,-73.97157,Private room,3.871201010907891,30,0,0.0,12,66
52324341,Brooklyn,Canarsie,40.63793,-73.89232,Entire home/apt,5.616771097666572,2,7,0.83,1,365
52188420,Manhattan,Midtown,40.76511,-73.98153,Entire home/apt,5.393627546352362,30,0,0.0,76,307
52188706,Manhattan,Midtown,40.76384,-73.98176,Entire home/apt,5.459585514144159,30,0,0.0,76,307
52226952,Brooklyn,Brownsville,40.67231,-73.90383,Entire home/apt,5.0106352940962555,1,8,1.11,1,337
52324415,Queens,St. Albans,40.7035,-73.75796,Entire home/apt,4.983606621708336,2,22,3.38,1,354
52228332,Queens,Arverne,40.59047,-73.7888,Private room,3.6888794541139363,30,1,0.6,4,320
52324808,Brooklyn,Midwood,40.62377,-73.95498,Entire home/apt,4.0943445622221,30,1,0.16,1,0
52325109,Brooklyn,Kensington,40.64299,-73.97965,Private room,4.060443010546419,30,1,0.17,4,41
52189549,Brooklyn,Bushwick,40.70094,-73.93884,Private room,3.6888794541139363,30,0,0.0,24,295
52229417,Manhattan,Theater District,40.762314,-73.98584,Entire home/apt,5.918893854273146,31,0,0.0,391,313
52325203,Manhattan,Hell's Kitchen,40.76445,-73.99251,Private room,3.8918202981106265,60,0,0.0,6,331
52329966,Brooklyn,Bedford-Stuyvesant,40.68321,-73.95691,Private room,4.605170185988092,2,6,1.08,1,22
52330611,Queens,Bayswater,40.60995,-73.76898,Entire home/apt,5.241747015059643,2,16,3.48,3,204
52229489,Manhattan,Upper East Side,40.77127,-73.9576,Entire home/apt,4.882801922586371,30,1,0.18,7,287
52331996,Queens,Ditmars Steinway,40.77393,-73.9178,Private room,4.189654742026425,1,15,1.88,11,108
52334148,Manhattan,Midtown,40.74604,-73.9873,Entire home/apt,5.4510384535657,1,15,1.93,4,123
52334489,Bronx,Allerton,40.87256,-73.85139,Private room,3.912023005428146,30,1,0.15,1,144
52335604,Queens,Woodside,40.75239,-73.90781,Private room,5.0106352940962555,5,0,0.0,1,363
52336109,Brooklyn,Bedford-Stuyvesant,40.69615,-73.94267,Private room,4.844187086458591,1,5,2.78,4,28
52336346,Manhattan,Midtown,40.75451,-73.97257,Entire home/apt,6.354370040797351,30,1,0.19,5,85
52336808,Brooklyn,Bedford-Stuyvesant,40.69606,-73.94065,Entire home/apt,5.560681631015528,4,6,3.46,4,21
52189570,Manhattan,Hell's Kitchen,40.76577,-73.98375,Entire home/apt,5.598421958998375,30,1,0.27,76,276
52189847,Brooklyn,Bushwick,40.70072,-73.92543,Private room,4.74493212836325,3,1,0.12,8,0
52189856,Brooklyn,Bushwick,40.68897,-73.91754,Private room,4.0943445622221,2,13,1.77,5,329
52190367,Bronx,Wakefield,40.88485,-73.85113,Entire home/apt,4.553876891600541,2,15,1.77,1,137
52190454,Brooklyn,Bedford-Stuyvesant,40.67695,-73.91321,Private room,4.02535169073515,3,26,3.06,2,59
52231166,Manhattan,Theater District,40.762314,-73.98584,Entire home/apt,6.056784013228625,31,0,0.0,391,293
52336951,Queens,South Ozone Park,40.6809,-73.80911,Entire home/apt,4.7535901911063645,2,11,1.38,1,69
52233258,Manhattan,Murray Hill,40.748405,-73.979866,Entire home/apt,6.259581464064923,31,1,0.57,391,258
52338270,Brooklyn,Williamsburg,40.71539,-73.94036,Private room,4.653960350157523,1,0,0.0,1,0
52191839,Brooklyn,Sunset Park,40.64802,-73.99985,Private room,5.3612921657094255,1,12,1.66,3,364
52235688,Manhattan,East Village,40.72537,-73.97839,Entire home/apt,5.8944028342648505,30,20,2.53,1,91
52339404,Manhattan,East Village,40.72459,-73.97564,Private room,5.1647859739235145,5,6,0.83,2,0
52339476,Brooklyn,Williamsburg,40.71893,-73.94631,Entire home/apt,6.261491684321042,2,39,4.98,5,149
52235795,Brooklyn,Bedford-Stuyvesant,40.6879,-73.92335,Entire home/apt,6.113682179832232,4,11,1.36,1,180
52194261,Queens,Long Island City,40.75275,-73.93879,Private room,6.214608098422191,10,3,0.38,1,179
52236717,Brooklyn,East Flatbush,40.65726,-73.92475,Private room,4.007333185232471,25,14,1.64,1,318
52194454,Brooklyn,Bushwick,40.68747,-73.91732,Private room,4.330733340286331,1,10,1.15,5,358
52195689,Manhattan,Lower East Side,40.71889,-73.99085,Entire home/apt,6.246106765481563,5,33,3.79,1,156
52340282,Manhattan,Midtown,40.75463,-73.97214,Entire home/apt,5.993961427306569,30,1,0.19,5,87
52236918,Brooklyn,Bushwick,40.70204,-73.92465,Private room,4.74493212836325,2,0,0.0,4,0
52342849,Queens,Far Rockaway,40.59730427,-73.74711598,Entire home/apt,5.0689042022202315,1,2,1.15,1,178
52239020,Brooklyn,Bedford-Stuyvesant,40.69197,-73.93845,Private room,3.8918202981106265,1,0,0.0,1,0
52239335,Queens,Jamaica,40.71089,-73.78318,Entire home/apt,5.272999558563747,2,30,3.63,1,299
52343745,Manhattan,Harlem,40.82075,-73.95658,Private room,4.477336814478207,1,22,2.62,1,170
52344848,Brooklyn,Bedford-Stuyvesant,40.68565,-73.95578,Private room,4.442651256490317,5,1,0.14,8,246
52198687,Bronx,Fordham,40.85923,-73.89362,Entire home/apt,4.007333185232471,4,5,1.03,2,121
52198893,Queens,Long Island City,40.7566,-73.94318,Private room,5.170483995038151,1,105,12.45,6,231
52199496,Brooklyn,Crown Heights,40.67122,-73.95516,Entire home/apt,5.017279836814924,2,4,0.69,1,2
52240475,Manhattan,Lower East Side,40.71954,-73.98942,Entire home/apt,5.908082938168931,1,6,0.74,27,339
52201155,Manhattan,Midtown,40.76546,-73.98166,Entire home/apt,5.814130531825066,30,0,0.0,3,227
52344999,Brooklyn,Bedford-Stuyvesant,40.68595,-73.95779,Private room,4.499809670330265,3,4,0.52,8,342
52240490,Manhattan,Lower East Side,40.71812,-73.99076,Entire home/apt,6.025865973825314,1,5,0.61,27,344
52240499,Queens,Rockaway Beach,40.58765,-73.81176,Entire home/apt,4.927253685157205,2,15,1.78,4,76
52240531,Manhattan,Lower East Side,40.71805,-73.99061,Entire home/apt,6.2878585601617845,1,23,2.95,27,319
52345078,Brooklyn,Bedford-Stuyvesant,40.68718,-73.95792,Private room,4.442651256490317,3,3,0.49,8,349
52345232,Brooklyn,Bedford-Stuyvesant,40.68602,-73.94534,Entire home/apt,4.59511985013459,2,4,0.49,1,0
52351256,Bronx,Mott Haven,40.80869,-73.91969,Entire home/apt,4.844187086458591,30,3,0.38,2,293
52202614,Manhattan,Midtown,40.76563,-73.9819,Entire home/apt,5.459585514144159,30,0,0.0,3,307
52202625,Brooklyn,Columbia St,40.68475,-74.00452,Entire home/apt,6.115892125483034,1,48,5.56,1,351
52203086,Queens,Springfield Gardens,40.6653,-73.77054,Entire home/apt,4.8283137373023015,1,13,1.51,2,360
52203113,Manhattan,Midtown,40.75088,-73.98281,Private room,5.0689042022202315,1,5,0.6,23,0
52203556,Manhattan,Theater District,40.75951,-73.98694,Private room,5.43372200355424,1,0,0.0,63,0
52204946,Brooklyn,Bay Ridge,40.62939,-74.02375,Private room,4.61512051684126,1,14,1.67,4,275
52240537,Manhattan,Lower East Side,40.71907,-73.98892,Entire home/apt,6.246106765481563,1,5,0.6,27,349
52241459,Manhattan,Chinatown,40.71648,-73.99782,Entire home/apt,6.70073110954781,3,32,3.82,2,117
52205391,Brooklyn,Bedford-Stuyvesant,40.69323,-73.93203,Private room,4.859812404361672,1,15,2.14,1,153
52205994,Manhattan,East Harlem,40.79516,-73.93984,Private room,4.700480365792417,30,1,0.13,1,147
52206067,Queens,Bayswater,40.60023,-73.76878,Private room,4.382026634673881,31,0,0.0,2,286
52351820,Brooklyn,Crown Heights,40.67458,-73.91234,Entire home/apt,4.68213122712422,2,49,5.81,1,240
52352531,Brooklyn,East Flatbush,40.65055,-73.95006,Private room,4.007333185232471,1,6,0.94,1,36
52241919,Queens,Maspeth,40.74069,-73.90708,Private room,4.77912349311153,1,1,1.0,1,336
52207504,Manhattan,East Harlem,40.78654,-73.94254,Private room,4.605170185988092,3,25,2.96,3,100
52242415,Brooklyn,Williamsburg,40.71298,-73.94826,Entire home/apt,7.13966033596492,31,26,3.56,5,118
52244717,Manhattan,Kips Bay,40.74128,-73.97986,Entire home/apt,4.700480365792417,1,4,0.47,3,0
52245700,Manhattan,West Village,40.73863,-74.00413,Entire home/apt,6.907755278982137,1,0,0.0,1,0
52353584,Bronx,Melrose,40.81794,-73.92286,Private room,4.248495242049359,2,3,0.52,1,221
52245998,Bronx,Parkchester,40.84011,-73.85652,Private room,4.356708826689592,14,1,0.16,2,0
52353916,Manhattan,Midtown,40.75823,-73.96745,Entire home/apt,4.51085950651685,2,5,0.79,1,1
52207849,Brooklyn,Greenpoint,40.72568,-73.95213,Entire home/apt,5.66988092298052,2,33,3.82,1,65
52208829,Brooklyn,East Flatbush,40.64078,-73.94888,Entire home/apt,4.343805421853684,30,0,0.0,1,1
52246096,Queens,Bayswater,40.61121,-73.76804,Entire home/apt,5.700443573390687,2,10,1.16,3,356
52246989,Manhattan,Harlem,40.81619,-73.94094,Entire home/apt,5.099866427824199,2,3,0.46,1,1
52248301,Brooklyn,Greenpoint,40.7324,-73.95998,Private room,5.560681631015528,2,9,1.26,3,120
52380222,Manhattan,Hell's Kitchen,40.75893,-73.99189,Entire home/apt,5.327876168789581,5,23,2.9,1,43
52380858,Queens,Far Rockaway,40.59514,-73.763,Private room,4.700480365792417,1,17,2.09,1,180
52381125,Queens,East Elmhurst,40.76579,-73.88471,Entire home/apt,5.19295685089021,2,29,3.92,1,305
52354036,Queens,Astoria,40.75989,-73.92201,Private room,4.77912349311153,5,4,0.48,1,65
52251326,Manhattan,Kips Bay,40.739937,-73.978951,Entire home/apt,6.5337888379333435,31,0,0.0,391,365
52354363,Brooklyn,East New York,40.66248,-73.8919,Entire home/apt,6.061456918928017,2,19,2.45,1,342
52381790,Queens,Astoria,40.76244634,-73.91514901,Private room,4.290459441148391,90,0,0.0,1,123
52252523,Brooklyn,Bedford-Stuyvesant,40.68962,-73.93626,Entire home/apt,5.616771097666572,2,5,0.74,5,261
52253807,Manhattan,West Village,40.73134,-74.00227,Entire home/apt,5.655991810819852,3,16,1.88,3,293
52382837,Brooklyn,Williamsburg,40.71306,-73.95076,Private room,4.59511985013459,1,6,0.76,1,8
52384047,Brooklyn,Greenpoint,40.723267,-73.949821,Entire home/apt,6.144185634125646,30,1,0.3,1,0
52354371,Brooklyn,Williamsburg,40.71707,-73.95422,Private room,5.298317366548036,1,2,0.26,2,2
52355281,Brooklyn,Crown Heights,40.67426,-73.94061,Private room,4.007333185232471,5,17,2.16,3,0
52355596,Queens,Laurelton,40.68395,-73.74632,Entire home/apt,4.77912349311153,1,85,10.58,2,220
52255940,Brooklyn,Greenpoint,40.72461,-73.9517,Entire home/apt,5.424950017481403,5,3,0.38,1,14
52355957,Manhattan,East Harlem,40.78517,-73.94323,Private room,4.605170185988092,3,13,1.65,3,0
52360862,Queens,Far Rockaway,40.59837,-73.75924,Entire home/apt,6.6293632534374485,2,7,0.97,5,355
52384717,Manhattan,Lower East Side,40.72217,-73.99141,Entire home/apt,5.771441123130016,2,21,3.12,208,122
52255970,Brooklyn,Brownsville,40.65504,-73.9113,Entire home/apt,4.007333185232471,1,0,0.0,1,338
52256640,Brooklyn,Greenpoint,40.72774,-73.95776,Entire home/apt,5.703782474656201,7,4,0.47,1,307
52257281,Brooklyn,Bedford-Stuyvesant,40.68621,-73.9292,Private room,4.248495242049359,1,12,1.83,1,338
52384899,Brooklyn,Williamsburg,40.71687,-73.94272,Entire home/apt,5.872117789475416,2,11,1.31,1,355
52385364,Manhattan,Lower East Side,40.72283,-73.99127,Entire home/apt,5.5093883366279774,4,19,2.41,208,163
52385763,Brooklyn,Williamsburg,40.71086,-73.95328,Private room,5.298317366548036,2,9,1.07,1,308
52385894,Manhattan,Lower East Side,40.72237,-73.99129,Entire home/apt,5.5093883366279774,2,17,2.43,208,121
52386218,Queens,Astoria,40.76587,-73.92287,Entire home/apt,5.1647859739235145,30,1,0.19,1,0
52362873,Staten Island,Dongan Hills,40.58308,-74.09337,Entire home/apt,5.598421958998375,3,12,1.57,1,333
52363121,Queens,Flushing,40.76548,-73.83024,Entire home/apt,4.6913478822291435,2,9,1.07,1,8
52363247,Brooklyn,Flatlands,40.62857,-73.94169,Entire home/apt,5.857933154483459,3,10,1.39,1,131
52257683,Manhattan,West Village,40.73633,-74.00037,Entire home/apt,6.220590170099739,5,23,2.65,1,49
52365494,Manhattan,East Harlem,40.789291,-73.942764,Entire home/apt,5.10594547390058,30,2,0.27,35,289
52365660,Brooklyn,Flatbush,40.63163,-73.95539,Entire home/apt,6.309918278226516,4,1,0.63,4,52
52386386,Bronx,Kingsbridge,40.8768,-73.89802,Entire home/apt,5.991464547107982,2,4,0.48,2,83
52257785,Queens,Whitestone,40.78655,-73.82432,Entire home/apt,4.68213122712422,1,65,7.65,1,303
52387398,Manhattan,Hell's Kitchen,40.75543,-73.99809,Entire home/apt,5.298317366548036,30,1,0.3,3,68
52260313,Queens,Astoria,40.766,-73.92827,Entire home/apt,4.624972813284271,45,0,0.0,1,154
52388002,Manhattan,Upper East Side,40.78374,-73.95105,Entire home/apt,6.683360945766275,30,0,0.0,1,330
52389238,Brooklyn,Bushwick,40.68848,-73.91744,Private room,3.8066624897703196,2,19,2.47,5,294
52389360,Queens,Ridgewood,40.70811,-73.90018,Entire home/apt,5.0689042022202315,3,8,3.81,1,331
52389378,Manhattan,Harlem,40.81951,-73.95308,Entire home/apt,5.43372200355424,4,16,2.03,2,117
52389496,Brooklyn,Canarsie,40.63471,-73.89161,Private room,4.007333185232471,4,10,1.38,4,349
52366169,Brooklyn,Windsor Terrace,40.65555,-73.97763,Entire home/apt,5.627621113690637,2,25,3.06,1,256
52367339,Queens,Far Rockaway,40.59849,-73.76122,Private room,5.298317366548036,2,0,0.0,5,355
52367668,Bronx,Port Morris,40.809891,-73.930595,Entire home/apt,5.332718793265369,3,3,0.45,81,364
52367824,Brooklyn,Sunset Park,40.64321,-74.01432,Private room,4.48863636973214,1,9,1.15,1,175
52368136,Queens,Far Rockaway,40.59882,-73.75944,Private room,4.8283137373023015,2,1,1.0,5,355
52368832,Queens,Far Rockaway,40.59836,-73.76084,Private room,5.0106352940962555,2,0,0.0,5,353
52260344,Manhattan,Midtown,40.76377,-73.98342,Entire home/apt,5.700443573390687,30,0,0.0,64,59
52261555,Queens,Bayside,40.76303,-73.77303,Entire home/apt,4.804021044733257,30,2,0.38,6,153
52368962,Bronx,Fordham,40.85701,-73.90321,Private room,4.248495242049359,3,15,1.81,2,160
52369054,Queens,Far Rockaway,40.60059,-73.75919,Private room,5.1647859739235145,2,0,0.0,5,355
52389697,Queens,Woodside,40.74331,-73.89712,Private room,3.8066624897703196,30,0,0.0,145,0
52262415,Manhattan,Financial District,40.70463,-74.01507,Entire home/apt,5.407171771460119,3,5,0.67,1,112
52390538,Brooklyn,Bedford-Stuyvesant,40.68236,-73.92845,Entire home/apt,5.220355825078324,3,18,2.32,1,316
52390610,Brooklyn,Canarsie,40.63305,-73.89198,Private room,3.9318256327243257,4,12,1.65,4,338
52262858,Bronx,Olinville,40.8803,-73.86509,Private room,4.04305126783455,1,26,2.98,3,336
52391022,Brooklyn,Flatbush,40.64125,-73.95196,Entire home/apt,5.247024072160486,7,9,1.17,2,32
52371416,Bronx,Fordham,40.85509,-73.90307,Private room,4.248495242049359,3,10,1.26,2,358
52263027,Brooklyn,Bushwick,40.69282,-73.92548,Private room,4.07753744390572,3,9,1.08,4,124
52391787,Queens,Jamaica,40.679216,-73.79092215,Private room,3.8918202981106265,1,7,4.77,5,350
52264364,Manhattan,East Village,40.73243,-73.98574,Entire home/apt,4.406719247264253,30,1,1.0,23,81
52372345,Brooklyn,Williamsburg,40.7043,-73.94182,Entire home/apt,5.19295685089021,2,17,3.31,1,40
52264489,Brooklyn,Bushwick,40.68781,-73.91544,Private room,3.912023005428146,2,12,1.46,5,296
52397728,Brooklyn,Borough Park,40.64356,-73.99233,Private room,4.2626798770413155,1,0,0.0,1,0
52266126,Staten Island,Graniteville,40.61264,-74.15086,Private room,3.6888794541139363,5,5,0.57,1,268
52398082,Brooklyn,Prospect-Lefferts Gardens,40.66339,-73.95476,Private room,5.017279836814924,2,15,1.94,1,300
52398287,Manhattan,Lower East Side,40.72282,-73.99203,Entire home/apt,5.5093883366279774,2,14,1.67,208,125
52398423,Brooklyn,Bedford-Stuyvesant,40.68708,-73.95563,Private room,4.382026634673881,7,4,0.5,8,343
52373366,Queens,Ditmars Steinway,40.77209,-73.91291,Entire home/apt,4.564348191467836,2,22,3.37,2,36
52373620,Manhattan,Lower East Side,40.72049,-73.98394,Entire home/apt,5.293304824724492,30,0,0.0,64,108
52266283,Brooklyn,Williamsburg,40.71043,-73.95974,Private room,5.0238805208462765,1,39,4.53,4,141
52266519,Brooklyn,Crown Heights,40.67652,-73.91601,Entire home/apt,5.099866427824199,3,11,1.5,2,45
52399609,Brooklyn,Bedford-Stuyvesant,40.68844,-73.93717,Entire home/apt,5.84354441703136,5,4,0.63,2,328
52266674,Brooklyn,Bedford-Stuyvesant,40.68218,-73.93615,Entire home/apt,5.0106352940962555,4,22,2.58,2,167
52373813,Manhattan,Midtown,40.74832,-73.98804,Entire home/apt,6.620073206530356,3,1,0.16,54,0
52266979,Brooklyn,Fort Greene,40.68749,-73.97582,Entire home/apt,4.90527477843843,14,2,0.32,1,111
52267290,Brooklyn,Borough Park,40.6424,-73.99569,Private room,4.0943445622221,30,1,0.27,7,251
52399899,Brooklyn,Bedford-Stuyvesant,40.68656,-73.94428,Entire home/apt,4.74493212836325,30,3,0.56,5,294
52267473,Queens,Long Island City,40.75232,-73.93156,Entire home/apt,5.3981627015177525,2,17,3.23,4,61
52374326,Manhattan,Midtown,40.74627,-73.98743,Entire home/apt,6.620073206530356,1,2,0.25,54,0
52267534,Manhattan,SoHo,40.72108,-73.99892,Entire home/apt,6.907755278982137,30,0,0.0,1,365
52267684,Brooklyn,Bedford-Stuyvesant,40.68655,-73.93226,Entire home/apt,5.1647859739235145,3,10,3.85,1,20
52271041,Brooklyn,Bedford-Stuyvesant,40.69078,-73.93415,Entire home/apt,6.1092475827643655,1,3,0.54,2,223
52374738,Brooklyn,Crown Heights,40.67124,-73.9586,Entire home/apt,4.574710978503383,2,7,0.86,1,17
52401539,Bronx,Kingsbridge,40.87249,-73.90027,Private room,4.290459441148391,1,34,4.18,2,328
52277683,Manhattan,Midtown,40.74653,-73.98878,Entire home/apt,5.768320995793772,1,23,3.0,3,92
52401595,Brooklyn,Bedford-Stuyvesant,40.68374,-73.95399,Entire home/apt,6.678342114654332,14,1,0.2,2,185
52279877,Brooklyn,Bedford-Stuyvesant,40.68733,-73.95571,Private room,4.276666119016055,3,9,1.44,8,349
52401622,Manhattan,Financial District,40.70451,-74.01643,Entire home/apt,6.901737206656574,2,0,0.0,59,296
52280572,Queens,Springfield Gardens,40.66916,-73.76457,Entire home/apt,4.59511985013459,1,30,3.59,1,349
52280776,Brooklyn,Williamsburg,40.71031,-73.95096,Entire home/apt,5.666426688112432,2,11,1.39,1,310
52283472,Manhattan,Harlem,40.80679,-73.94997,Entire home/apt,5.666426688112432,4,12,1.46,2,259
52378641,Bronx,Williamsbridge,40.88014,-73.86368,Private room,4.276666119016055,1,36,4.25,3,358
52380053,Brooklyn,Clinton Hill,40.68484,-73.96665,Private room,4.736198448394496,1,27,3.38,1,142
52434984,Queens,College Point,40.78142,-73.84293,Private room,3.8918202981106265,3,15,1.91,1,254
52283717,Brooklyn,Bushwick,40.70286,-73.91902,Private room,4.394449154672439,1,18,4.22,1,335
52435248,Manhattan,Midtown,40.75016,-73.98316,Entire home/apt,4.248495242049359,30,1,0.37,12,181
52403053,Manhattan,Lower East Side,40.72111,-73.99171,Entire home/apt,5.5093883366279774,2,29,3.6,208,124
52284361,Brooklyn,Fort Greene,40.6849,-73.97614,Entire home/apt,5.384495062789089,3,44,5.71,1,35
52286333,Brooklyn,Bushwick,40.70209,-73.91497,Private room,4.454347296253507,2,17,2.24,2,73
52403339,Manhattan,Washington Heights,40.85002,-73.93937,Entire home/apt,5.805134968916488,1,33,4.23,3,290
52436688,Manhattan,Lower East Side,40.72075,-73.992,Entire home/apt,5.3471075307174685,2,16,1.96,208,155
52286422,Queens,Howard Beach,40.66847,-73.84968,Entire home/apt,5.313205979041787,2,0,0.0,1,360
52403401,Manhattan,Lower East Side,40.72285,-73.99268,Entire home/apt,5.3471075307174685,2,28,3.56,208,76
52286495,Manhattan,Washington Heights,40.83747,-73.94125,Entire home/apt,4.867534450455582,30,1,1.0,2,148
52436909,Manhattan,Lower East Side,40.7213,-73.99319,Entire home/apt,5.3471075307174685,2,20,2.45,208,158
52286964,Manhattan,Harlem,40.80194,-73.95223,Entire home/apt,5.170483995038151,1,9,1.17,1,156
52288075,Brooklyn,Bedford-Stuyvesant,40.68589,-73.93703,Entire home/apt,5.10594547390058,30,2,0.29,2,252
52437036,Brooklyn,Flatlands,40.62939,-73.92226,Shared room,3.5553480614894135,1,39,4.66,2,344
52288214,Manhattan,Upper West Side,40.77283,-73.98873,Private room,4.553876891600541,5,2,0.28,1,0
52437091,Manhattan,Lower East Side,40.72099,-73.9935,Entire home/apt,5.262690188904886,2,23,2.89,208,158
52288229,Brooklyn,Midwood,40.62136,-73.96514,Private room,3.6635616461296463,20,1,0.13,1,0
52288632,Queens,Arverne,40.59262,-73.79011,Private room,3.5263605246161616,30,1,0.22,4,294
52288869,Queens,Arverne,40.59544,-73.80071,Private room,3.5553480614894135,30,0,0.0,1,147
52290041,Manhattan,Hell's Kitchen,40.76422,-73.99474,Private room,4.1588830833596715,30,1,0.2,6,301
52437505,Brooklyn,Bedford-Stuyvesant,40.68432,-73.9329,Private room,4.382026634673881,30,0,0.0,1,0
52403404,Manhattan,Lower East Side,40.7231,-73.99276,Entire home/apt,5.442417710521793,2,17,2.03,208,157
52519640,Manhattan,East Village,40.72636,-73.98673,Shared room,6.476972362889683,1,1,0.17,7,361
52403428,Queens,Maspeth,40.71541,-73.91218,Entire home/apt,4.700480365792417,1,30,5.08,2,102
52403473,Brooklyn,Bedford-Stuyvesant,40.68692,-73.95577,Private room,4.442651256490317,5,3,0.37,8,352
52437523,Manhattan,Nolita,40.7223,-73.99355,Entire home/apt,5.262690188904886,2,19,2.39,208,160
52519928,Manhattan,Hell's Kitchen,40.76534,-73.99305,Entire home/apt,4.787491742782046,30,0,0.0,2,344
52437728,Manhattan,Nolita,40.72263,-73.99337,Entire home/apt,5.262690188904886,2,18,2.22,208,144
